0x16695C8: Cet Oricorio a siroté du nectar violet.\nCertains danseurs s'inspirent de sa danse gracieuse et élégante\n.
0x166962F: Ils vivent seuls sans former de meute.\nIls n'écoutent que les ordres de ceux\nqui peuvent tirer leur véritable pouvoir.
0x166969F: Cette forme étrange est le résultat de son évolution au crépuscule. Un intense esprit de combat\nsous-tend son calme.
0x166970A: À leur apparition, même les Léviator s'enfuient.\nLorsqu'ils s'associent pour utiliser le Pistolet à Eau, sa\npuissance dépasse celle de l'Hydro Pump.
0x166977D: Il s'agit de Necrozma alors qu'il absorbe\nle ​​pouvoir de Solgaleo, le rendant très\nféroce et impossible à contrôler.
0x16697EE: Lunala n'a plus de volonté propre.\nMaintenant sous le contrôle de Necrozma, elle\nexpulse continuellement toute son énergie.
0x1669863: C'est sa forme lorsqu'il a absorbé une énergie lumineuse écrasante. Il tire des faisceaux laser \n depuis tout son corps.
0x16698D1: Il fonctionne grâce à son âme artificielle.\nLa décoration vive est la preuve qu'il\na été présenté comme un cadeau à la royauté.
0x1669947: Le moindre choc est parfois \nsuffisant pour que ce Pokémon recrache\nl'Arrokuda logé dans sa gorge.
0x16699B2: Ce Cramorant a accidentellement eu\nun Pikachu logé dans son gosier. Même s’il semble s’étouffer, cela ne le dérange pas.
0x1669A2A: Tout en produisant de l'électricité, il remplit\nl'environnement de ce qui ressemble à\nle ​​grattement d'une guitare basse.
0x1669A94: Le motif tourbillonnant dans son corps est sa faiblesse. S’il est remué, le tourbillon\nperd sa forme et devient étourdi.
0x1669B05: Lorsqu’il est en colère, il lance du thé depuis \nson corps vers la bouche du délinquant. Le thé \n provoque de forts frissons s’il est avalé.
0x1669B75: Il a évolué à partir d'un Milcery qui tenait \n sur un Berry Sweet. La saveur de sa crème\ndépend de la façon dont elle a été mélangée.
0x1669BE2: Il a évolué d'un Milcery qui tenait \n à un Clover Sweet. La saveur de sa crème\ndépend de la façon dont elle a été mélangée.
0x1669C50: Il a évolué à partir d'un Milcery qui tenait \n sur un Flower Sweet. La saveur de sa crème\ndépend de la façon dont elle a été mélangée.
0x1669CBE: Il a évolué d'un Milcery qui tenait \n à un Love Sweet. La saveur de sa crème\ndépend de la façon dont elle a été mélangée.
0x1669D2A: Il a évolué à partir d'un Milcery qui tenait \n sur un Ribbon Sweet. La saveur de sa crème\ndépend de la façon dont elle a été mélangée.
0x1669D98: Il a évolué d'un Milcery qui tenait \n à un Star Sweet. La saveur de sa crème\ndépend de la façon dont elle a été mélangée.
0x1669E04: La glace recouvrant le visage\nde ce Pokémon s'est brisée, révélant une expression \ninquiète dont beaucoup sont amoureux.
0x1669E74: Ces Pokémon intelligents touchent \ncornes les uns avec les autres pour partager\ninformations entre eux.
0x1669ECD: Une faim intense le pousse à des extrêmes de violence. Jusqu'à ce que sa faim soit apaisée,\nil commet toutes sortes de mauvaises actions.
0x1669F45: Désormais armé d'une arme qu'il utilisait dans les \ntemps anciens, ce Pokémon n'a besoin que de\nun seul coup pour abattre n'importe quelle cible.
0x1669FB3: Maintenant qu'il a équipé son bouclier,\nil peut ignorer les coups impressionnants,\nmême ceux des ennemis Dynamaxés.
0x166A015: Des quantités infinies d'énergie jaillissent du noyau élargi de \nce Pokémon, déformant\nl'espace-temps environnant.
0x166A07C: Cette forme d'Urshifu croit fermement\nà vaincre les ennemis en leur faisant pleuvoir de nombreux coups\n.
0x166A0D9: Ce Zarude a quitté sa meute pour élever un enfant humain \n. Il envelopperait l’enfant\navec son tissu pour calmer ses pleurs.
0x166A14E: On dit que ce Pokémon a autrefois\ndéplacé une grande forêt vers un nouvel emplacement\ndu jour au lendemain.
0x166A1A2: On dit qu'en utilisant son pouvoir,\nce Pokémon a sauvé les créatures\nd'une forêt d'une frappe de météorite.
0x166A20C: Ces Pokémon vivent en meute dans les\nmontagnes enneigées et se défendent\navec leur souffle glacial.
0x166A266: On dit qu’il guide les personnes vertueuses qui\nse sont égarées sur les sentiers de montagne\npour redescendre jusqu’au pied de la montagne.
0x166A2D6: Lorsqu'il est excité, Voltorb décharge le courant électrique \n qu'il a stocké dans son ventre \n, puis laisse échapper un grand rire.
0x166A345: Lorsqu'il est irrité, ce Pokémon laisse \nlibérer un courant électrique égal à\n20 éclairs.
0x166A39E: On dit qu'il purifie les âmes\nperdues et abandonnées avec ses flammes et les guide\nvers l'au-delà.
0x166A3F9: Les pêcheurs détestent ce Pokémon \n gênant car il pulvérise du poison depuis \nses épines, le répandant partout.
0x166A464: Du bout de ses griffes coule\nun venin qui s'infiltre dans les nerfs\nde toute proie prise à sa portée.
0x166A4CA: Cœur dur et lame habile, \nses coups turbulents s'écrasent sur les ennemis\ncomme des vagues déferlantes incessantes.
0x166A52E: Les feuilles sur sa tête sont très \nvalorisées à des fins médicinales lorsqu'elles\nséchées au soleil et bouillies.
0x166A590: Cette Basculin diffère des autres à \nplusieurs égards, y compris son\nattitude - celle-ci est douce.
0x166A5F4: Une âme autrefois disparue, revenue à la vie\n. Il tire son pouvoir du ressentiment, \nqui s'élève sous forme d'énergie au sommet de sa tête.
0x166A663: Insouciant de sa propre sécurité, il attaque\nses ennemis avec une énergie amère si\nintense qu'il se lacère son propre corps.
0x166A6D2: On dit qu’il fait exploser les lacs avec des ondes de choc\n, puis ramasse toutes les proies\nqui flottent à la surface de l’eau.
0x166A739: On dit que sa coque métallique s'est développée\nà la suite de la réaction du mucus sur sa peau\navec le fer contenu dans l'eau ancienne.
0x166A7AF: Capable de contrôler librement la dureté\nde sa coque métallique. Il déteste la solitude et est extrêmement collant.
0x166A817: L'armure de glace qui recouvre sa mâchoire inférieure fait honte à l'acier et peut facilement briser les roches.
0x166A874: L’air stocké à l’intérieur des rachis des plumes de \nDecidueye isole le \nPokémon du froid extrême.
0x166A8DB: Djinn
0x166B224: Feuforêve
0x166B22F: Zarbi
0x166B23A: Qulbutoké
0x166B245: Girafarig
0x166B250: Pomdepik
0x166B25B: Foretress
0x166B266: Insolourdo
0x166B271: Scorplane
0x166B27C: Steelix
0x166B287: Snubbull
0x166B292: Granbull
0x166B29D: Qwilfish
0x166B2A8: Cizayox
0x166B2B3: Caratroc
0x166B2BE: Scarhino
0x166B2C9: Farfuret
0x166B2D4: Teddiursa
0x166B2DF: Ursaring
0x166B2EA: Limagma
0x166B2F5: Volcaropod
0x166B300: Marcacrin
0x166B30B: Cochignon
0x166B316: Corayon
0x166B321: Rémoraid
0x166B32C: Octillery
0x166B337: Cadoizo
0x166B342: Démanta
0x166B34D: Airmure
0x166B358: Malosse
0x166B363: Démolosse
0x166B36E: Hyporoi
0x166B379: Phanpy
0x166B384: Donphan
0x166B38F: Porygon2
0x166B39A: Cerfrousse
0x166B3A5: Queulorior
0x166B3B0: Debugant
0x166B3BB: Kapoera
0x166B3C6: Lippouti
0x166B3D1: Élekid
0x166B3DC: Magby
0x166B3E7: Écrémeuh
0x166B3F2: Leuphorie
0x166B3FD: Raikou
0x166B408: Entei
0x166B413: Suicune
0x166B41E: Embrylex
0x166B429: Ymphect
0x166B434: Tyranocif
0x166B43F: Lugia
0x166B44A: Ho-Oh
0x166B455: Celebi
0x166B46B: MANQUANTNON.
0x166B573: Arcko
0x166B57E: Massko
0x166B589: Jungko
0x166B594: Poussifeu
0x166B59F: Galifeu
0x166B5AA: Braségali
0x166B5B5: Gobou
0x166B5C0: Flobio
0x166B5CB: Laggron
0x166B5D6: Medhyèna
0x166B5E1: Grahyèna
0x166B5EC: Zigzaton
0x166B5F7: Linéon
0x166B602: Chenipotte
0x166B60D: Armulys
0x166B618: Charmillon
0x166B623: Blindalys
0x166B62E: Papinox
0x166B639: Nénupiot
0x166B644: Lombre
0x166B64F: Ludicolo
0x166B65A: Grainipiot
0x166B665: Pifeuil
0x166B670: Tengalice
0x166B67B: Ningale
0x166B686: Ninjask
0x166B691: Munja
0x166B69C: Nirondelle
0x166B6A7: Hélédelle
0x166B6B2: Balignon
0x166B6BD: Chapignon
0x166B6C8: Spinda
0x166B6D3: Goélise
0x166B6DE: Bekipan
0x166B6E9: Arakdo
0x166B6F4: Maskadra
0x166B6FF: Wailmer
0x166B70A: Wailord
0x166B715: Skitty
0x166B720: Delcatty
0x166B72B: Kecleon
0x166B736: Balbuto
0x166B741: Kaorine
0x166B74C: Tarinor
0x166B757: Chartor
0x166B762: Ténéfix
0x166B76D: Barloche
0x166B778: Barbicha
0x166B783: Lovdisc
0x166B78E: Écrapince
0x166B799: Colhomard
0x166B7A4: Barpau
0x166B7AF: Milobellus
0x166B7BA: Carvanha
0x166B7C5: Sharpedo
0x166B7D0: Kraknoix
0x166B7DB: Vibraninf
0x166B7E6: Libégon
0x166B7F1: Makuhita
0x166B7FC: Hariyama
0x166B807: Dynavolt
0x166B812: Élecsprint
0x166B81D: Chamallot
0x166B828: Camérupt
0x166B833: Obalie
0x166B83E: Phogleur
0x166B849: Kaimorse
0x166B854: Cacnea
0x166B85F: Cacturne
0x166B86A: Stalgamin
0x166B875: Oniglali
0x166B880: Séléroc
0x166B88B: Solaroc
0x166B896: Azurill
0x166B8A1: Spoink
0x166B8AC: Groret
0x166B8B7: Posipi
0x166B8C2: Négapi
0x166B8CD: Mysdibule
0x166B8D8: Méditikka
0x166B8E3: Charmina
0x166B8EE: Tylton
0x166B8F9: Altaria
0x166B904: Okéoké
0x166B90F: Skelénox
0x166B91A: Téraclope
0x166B925: Rosélia
0x166B930: Parecool
0x166B93B: Vigoroth
0x166B946: Monaflèmit
0x166B951: Gloupti
0x166B95C: Avaltout
0x166B967: Tropius
0x166B972: Chuchmur
0x166B97D: Ramboum
0x166B988: Brouhabam
0x166B993: Coquiperl
0x166B99E: Serpang
0x166B9A9: Rosabyss
0x166B9B4: Absol
0x166B9BF: Polichombr
0x166B9CA: Branette
0x166B9D5: Séviper
0x166B9E0: Mangriff
0x166B9EB: Relicanth
0x166B9F6: Galekid
0x166BA01: Galegon
0x166BA0C: Galeking
0x166BA17: Morphéo
0x166BA22: Muciole
0x166BA2D: Lumivole
0x166BA38: Lilia
0x166BA43: Vacilys
0x166BA4E: Anorith
0x166BA59: Armaldo
0x166BA64: Tarsal
0x166BA6F: Kirlia
0x166BA7A: Gardevoir
0x166BA85: Draby
0x166BA90: Drackhaus
0x166BA9B: Drattak
0x166BAA6: Terhal
0x166BAB1: Métang
0x166BABC: Métalosse
0x166BAC7: Regirock
0x166BAD2: Regice
0x166BADD: Registeel
0x166BAE8: Kyogre
0x166BAF3: Groudon
0x166BAFE: Rayquaza
0x166BB09: Latias
0x166BB14: Latios
0x166BB1F: Jirachi
0x166BB2A: Deoxys
0x166BB35: Éoko
0x166BB40: Mauvais œuf
0x166BB4B: Zarbi B
0x166BB56: Zarbi C
0x166BB61: Zarbi D
0x166BB6C: Zarbi E
0x166BB77: Zarbi F
0x166BB82: Zarbi G
0x166BB8D: Zarbi H
0x166BB98: Inconnu je
0x166BBA3: Zarbi J
0x166BBAE: Zarbi K
0x166BBB9: Zarbi L
0x166BBC4: Zarbi M
0x166BBCF: inconnu N
0x166BBDA: Inconnu O
0x166BBE5: Zarbi P
0x166BBF0: Zarbi Q
0x166BBFB: Inconnu r
0x166BC06: Zarbi S
0x166BC11: Zarbi T
0x166BC1C: Un inconnu U
0x166BC27: Zarbi V
0x166BC32: Zarbi W
0x166BC3D: Zarbi X
0x166BC48: Zarbi Y
0x166BC53: Zarbi Z
0x166BC5E: Inconnu !
0x166BC69: Inconnu ?
0x166BC74: Tortipouss
0x166BC7F: Boskara
0x166BC8A: Torterra
0x166BC95: Ouisticram
0x166BCA0: Chimpenfeu
0x166BCAB: Simiabraz
0x166BCB6: Tiplouf
0x166BCC1: Prinplouf
0x166BCCC: Pingoléon
0x166BCD7: Étourmi
0x166BCE2: Étourvol
0x166BCED: Étouraptor
0x166BCF8: Keunotor
0x166BD03: Castorno
0x166BD0E: Crikzik
0x166BD19: Mélokrik
0x166BD24: Lixy
0x166BD2F: Luxio
0x166BD3A: Luxray
0x166BD45: Rozbouton
0x166BD50: Roserade
0x166BD5B: Kranidos
